property,result,time
prop_0_0.03_alt.vnnlib,unsat,2.7481331825256348
prop_0_0.05_alt.vnnlib,timeout,73.87519121170044
prop_10_0.03_alt.vnnlib,unsat,1.9947543144226074
prop_10_0.05_alt.vnnlib,timeout,70.38037061691284
prop_11_0.03_alt.vnnlib,unsat,1.8869390487670898
prop_11_0.05_alt.vnnlib,timeout,89.54298663139343
prop_12_0.03_alt.vnnlib,unsat,2.0086066722869873
prop_12_0.05_alt.vnnlib,timeout,62.30716323852539
prop_13_0.03_alt.vnnlib,unsat,2.3799118995666504
prop_13_0.05_alt.vnnlib,timeout,87.79724049568176
prop_14_0.03_alt.vnnlib,unsat,2.0249412059783936
prop_14_0.05_alt.vnnlib,timeout,70.31019043922424
prop_1_0.03_alt.vnnlib,timeout,105.62350010871887
prop_1_0.05_alt.vnnlib,timeout,76.87353110313416
prop_2_0.03_alt.vnnlib,unsat,37.46145153045654
prop_2_0.05_alt.vnnlib,timeout,60.51459860801697
prop_3_0.03_alt.vnnlib,unsat,1.9051411151885986
prop_3_0.05_alt.vnnlib,timeout,91.08665537834167
prop_4_0.03_alt.vnnlib,unsat,4.250026226043701
prop_4_0.05_alt.vnnlib,timeout,347.5758593082428
prop_5_0.03_alt.vnnlib,unsat,2.0723485946655273
prop_5_0.05_alt.vnnlib,timeout,63.368839740753174
prop_6_0.03_alt.vnnlib,timeout,139.86673069000244
prop_6_0.05_alt.vnnlib,timeout,186.6619770526886
prop_7_0.03_alt.vnnlib,unsat,1.870619297027588
prop_7_0.05_alt.vnnlib,timeout,65.78653383255005
prop_8_0.03_alt.vnnlib,timeout,170.51623630523682
prop_8_0.05_alt.vnnlib,timeout,66.5849826335907
prop_9_0.03_alt.vnnlib,unsat,1.844012975692749
prop_9_0.05_alt.vnnlib,timeout,129.1720941066742
