property,result,time
prop_0_0.03_alt.vnnlib,unsat,4.199121952056885
prop_0_0.05_alt.vnnlib,timeout,63.61235570907593
prop_10_0.03_alt.vnnlib,unsat,5.18548583984375
prop_10_0.05_alt.vnnlib,unsat,26.547301769256592
prop_11_0.03_alt.vnnlib,unsat,3.7516379356384277
prop_11_0.05_alt.vnnlib,unsat,17.60834050178528
prop_12_0.03_alt.vnnlib,unsat,26.307399034500122
prop_12_0.05_alt.vnnlib,unsat,27.576163053512573
prop_13_0.03_alt.vnnlib,unsat,4.602442264556885
prop_13_0.05_alt.vnnlib,unsat,10.321828126907349
prop_14_0.03_alt.vnnlib,unsat,4.454210996627808
prop_14_0.05_alt.vnnlib,unsat,3.93900465965271
prop_1_0.03_alt.vnnlib,timeout,62.42736744880676
prop_1_0.05_alt.vnnlib,timeout,61.34558725357056
prop_2_0.03_alt.vnnlib,unsat,16.371294498443604
prop_2_0.05_alt.vnnlib,timeout,62.58315587043762
prop_3_0.03_alt.vnnlib,unsat,5.164160251617432
prop_3_0.05_alt.vnnlib,unsat,5.0097975730896
prop_4_0.03_alt.vnnlib,unsat,8.634857892990112
prop_4_0.05_alt.vnnlib,timeout,61.56697916984558
prop_5_0.03_alt.vnnlib,unsat,6.378086566925049
prop_5_0.05_alt.vnnlib,timeout,63.8951575756073
prop_6_0.03_alt.vnnlib,unsat,29.154399394989014
prop_6_0.05_alt.vnnlib,timeout,62.16654706001282
prop_7_0.03_alt.vnnlib,unsat,5.315641164779663
prop_7_0.05_alt.vnnlib,unsat,5.061223745346069
prop_8_0.03_alt.vnnlib,unsat,4.77132511138916
prop_8_0.05_alt.vnnlib,timeout,63.79088735580444
prop_9_0.03_alt.vnnlib,unsat,5.231814622879028
prop_9_0.05_alt.vnnlib,unsat,19.03357434272766
