property,result,time
prop_0_0.03_alt.vnnlib,unsat,5.778852224349976
prop_0_0.05_alt.vnnlib,timeout,62.3361554145813
prop_10_0.03_alt.vnnlib,unsat,5.318044662475586
prop_10_0.05_alt.vnnlib,timeout,76.71495699882507
prop_11_0.03_alt.vnnlib,unsat,5.462105989456177
prop_11_0.05_alt.vnnlib,timeout,65.79508233070374
prop_12_0.03_alt.vnnlib,unsat,5.222427845001221
prop_12_0.05_alt.vnnlib,timeout,64.04145240783691
prop_13_0.03_alt.vnnlib,unsat,5.277538776397705
prop_13_0.05_alt.vnnlib,timeout,64.55714225769043
prop_14_0.03_alt.vnnlib,unsat,5.2829225063323975
prop_14_0.05_alt.vnnlib,timeout,61.695704221725464
prop_1_0.03_alt.vnnlib,timeout,62.58470368385315
prop_1_0.05_alt.vnnlib,timeout,74.23466920852661
prop_2_0.03_alt.vnnlib,unsat,5.325666666030884
prop_2_0.05_alt.vnnlib,timeout,62.63868474960327
prop_3_0.03_alt.vnnlib,unsat,5.00653338432312
prop_3_0.05_alt.vnnlib,unsat,4.966295957565308
prop_4_0.03_alt.vnnlib,unsat,5.403092384338379
prop_4_0.05_alt.vnnlib,timeout,75.36021041870117
prop_5_0.03_alt.vnnlib,unsat,4.9646501541137695
prop_5_0.05_alt.vnnlib,timeout,66.98394560813904
prop_6_0.03_alt.vnnlib,timeout,61.792638540267944
prop_6_0.05_alt.vnnlib,timeout,62.1554069519043
prop_7_0.03_alt.vnnlib,unsat,4.793903827667236
prop_7_0.05_alt.vnnlib,timeout,77.74022674560547
prop_8_0.03_alt.vnnlib,timeout,85.20180702209473
prop_8_0.05_alt.vnnlib,timeout,81.60763907432556
prop_9_0.03_alt.vnnlib,unsat,4.580039978027344
prop_9_0.05_alt.vnnlib,timeout,75.84142923355103
